r,ATM,Adult Boutique,Afghan Restaurant,African Restaurant,Airport,American Restaurant,Amphitheater,Antique Shop,Aquarium,Arcade,Art Gallery,Arts & Crafts Store,Arts & Entertainment,Asian Restaurant,Athletics & Sports,Australian Restaurant,Austrian Restaurant,BBQ Joint,Bagel Shop,Baggage Locker,Bakery,Bar,Bath House,Bathing Area,Batik Shop,Bay,Beach,Belgian Restaurant,Bike Rental / Bike Share,Bike Shop,Bike Trail,Bistro,Board Shop,Boat Rental,Boat or Ferry,Bookstore,Border Crossing,Botanical Garden,Bowling Alley,Breakfast Spot,Brewery,Bridal Shop,Bridge,Bubble Tea Shop,Buffet,Burger Joint,Bus Station,Bus Stop,Cable Car,Cafeteria,Café,Cajun / Creole Restaurant,Camera Store,Campground,Canal,Canal Lock,Candy Store,Caribbean Restaurant,Casino,Castle,Caucasian Restaurant,Cave,Chocolate Shop,Circus,Clothing Store,Coffee Shop,Comedy Club,Comfort Food Restaurant,Comic Shop,Concert Hall,Convenience Store,Cosmetics Shop,Costume Shop,Country Dance Club,Creperie,Cruise,Currency Exchange,Czech Restaurant,Deli / Bodega,Design Studio,Dessert Shop,Diner,Disc Golf,Dive Shop,Dive Spot,Dog Run,Donut Shop,Drugstore,Dumpling Restaurant,Dutch Restaurant,Duty-free Shop,EV Charging Station,Eastern European Restaurant,Electronics Store,English Restaurant,Entertainment Service,Event Service,Exhibit,Falafel Restaurant,Farm,Fast Food Restaurant,Field,Film Studio,Fireworks Store,Fish & Chips Shop,Fishing Spot,Fishing Store,Flea Market,Floating Market,Flower Shop,Fondue Restaurant,Food,Food & Drink Shop,Food Court,Food Stand,Food Truck,Forest,Fountain,French Restaurant,Fried Chicken Joint,Friterie,Fruit & Vegetable Store,Gaming Cafe,Garden,Garden Center,Gas Station,Gastropub,General Entertainment,General Travel,German Restaurant,Gift Shop,Gluten-free Restaurant,Go Kart Track,Greek Restaurant,Gun Range,Halal Restaurant,Harbor / Marina,Hardware Store,Hawaiian Restaurant,Health & Beauty Service,Heliport,Herbs & Spices Store,Hill,Historic Site,Hobby Shop,Hot Dog Joint,Hot Spring,Hotel,Hungarian Restaurant,Hunting Supply,Indian Restaurant,Indoor Play Area,Internet Cafe,Intersection,Irish Pub,Island,Italian Restaurant,Jewelry Store,Jewish Restaurant,Juice Bar,Karaoke Box,Kebab Restaurant,Knitting Store,Lake,Laser Tag,Latin American Restaurant,Light Rail Station,Lighthouse,Lottery Retailer,Lounge,Luggage Store,Mac & Cheese Joint,Marijuana Dispensary,Market,Massage Studio,Medical Supply Store,Mediterranean Restaurant,Memorial Site,Metro Station,Mexican Restaurant,Middle Eastern Restaurant,Mini Golf,Miscellaneous Shop,Mobility Store,Modern European Restaurant,Molecular Gastronomy Restaurant,Motorcycle Shop,Motorsports Shop,Mountain,Mountain Hut,Movie Theater,Moving Target,Museum,Music Store,Music Venue,Nail Salon,National Park,Nature Preserve,Newsstand,Night Market,Nightclub,Nightlife Spot,Optical Shop,Other Great Outdoors,Other Nightlife,Outdoor Supply Store,Outdoors & Recreation,Outlet Mall,Outlet Store,Pachinko Parlor,Pakistani Restaurant,Palace,Park,Pawn Shop,Pedestrian Plaza,Performing Arts Venue,Perfume Shop,Pet Café,Pet Service,Pet Store,Pharmacy,Photography Lab,Photography Studio,Pier,Piercing Parlor,Pizza Place,Playground,Plaza,Polish Restaurant,Pool,Pool Hall,Pop-Up Shop,Port,Portuguese Restaurant,Poutine Place,Print Shop,Public Art,Public Bathroom,RV Park,Racecourse,Racetrack,Rafting,Record Shop,Recording Studio,Recreation Center,Rental Car Location,Rental Service,Reservoir,Rest Area,Restaurant,River,Road,Rock Climbing Spot,Roller Rink,Russian Restaurant,Salad Place,Salon / Barbershop,Salsa Club,Samba School,Sandwich Place,Sauna / Steam Room,Scandinavian Restaurant,Scenic Lookout,Scottish Restaurant,Sculpture Garden,Seafood Restaurant,Shop & Service,Shopping Mall,Shopping Plaza,Skate Shop,Ski Area,Ski Shop,Skydiving Drop Zone,Slovak Restaurant,Smoke Shop,Smoothie Shop,Snack Place,Soup Place,Southern / Soul Food Restaurant,Souvenir Shop,Spa,Spanish Restaurant,Sporting Goods Shop,Sri Lankan Restaurant,Stables,Stadium,State / Provincial Park,States & Municipalities,Stationery Store,Steakhouse,Storage Facility,Strip Club,Summer Camp,Supplement Shop,Swiss Restaurant,Tailor Shop,Tanning Salon,Tattoo Parlor,Taxi,Taxi Stand,Tea Room,Theme Park,Theme Restaurant,Thrift / Vintage Store,Toll Booth,Toll Plaza,Tour Provider,Tourist Information Center,Toy / Game Store,Trail,Train Station,Tram Station,Transportation Service,Travel & Transport,Travel Agency,Travel Lounge,Tree,Truck Stop,Tunnel,Turkish Restaurant,Ukrainian Restaurant,Used Bookstore,Vape Store,Vegetarian / Vegan Restaurant,Video Game Store,Video Store,Vineyard,Volcano,Warehouse Store,Watch Shop,Water Park,Waterfall,Waterfront,Well,Windmill,Wings Joint,Zoo,value
1,0.36,0.110000000000002,0,0.280000000000001,0.93,0.42,0.320000000000001,0.860000000000001,0.760000000000001,0.440000000000001,0.74,0.21,0.779999999999999,0.45,0.210000000000002,0.500000000000001,0.6,0.230000000000001,0.96,0.979999999999999,0.0999999999999998,0.35,0.76,0.900000000000001,0.59,0.58,0.99,0.45,0.99,0.6,0.28,0.54,0.96,0.870000000000001,0.13,0.580000000000002,0.120000000000001,0.29,0.130000000000001,0.81,0.13,0.41,0.51,0.15,0.319999999999999,0.02,0.89,0.570000000000001,0.4,0.739999999999999,0.099999999999999,0.7,0.85,0.480000000000001,0.530000000000001,0.969999999999999,0.74,0.68,0.980000000000001,0.989999999999999,0.31,0.42,0.9,0.13,0.75,0.170000000000001,0.64,0.869999999999999,0.49,0.100000000000001,0.460000000000001,0.51,0.900000000000001,0.04,0.57,0.79,0.0800000000000009,0.08,0.32,0.710000000000001,0.889999999999999,0.24,0.720000000000001,0.939999999999999,0.599999999999999,0.49,0.790000000000001,0.199999999999999,0.029999999999999,0.53,0.57,0.119999999999999,0.950000000000001,0.36,0.98,0.45,0.460000000000001,0.33,0.2,0.9,0.200000000000001,0.19,0.0299999999999999,0.61,0.08,0.84,0.9,0.0799999999999999,0.0499999999999998,0.62,0.14,0.26,0.729999999999999,0.830000000000001,0.909999999999999,0.83,0.179999999999999,0.459999999999999,0.960000000000001,0.12,0.520000000000001,0.26,0.21,0.790000000000001,0.02,0.739999999999999,0.68,0.019999999999999,0.33,0.3,0.5,0.17,0.990000000000001,0.0900000000000001,0.989999999999999,0.809999999999999,0.79,0.2,0.780000000000001,0.669999999999999,0.930000000000001,0.91,0.53,0.920000000000001,0.89,0.0799999999999988,0.769999999999998,0.700000000000001,0.479999999999999,0.809999999999999,0.379999999999999,0.2,0.74,0.930000000000001,0.309999999999999,0.739999999999999,0.28,0.499999999999999,0.28,0.73,0.509999999999999,0.17,0.630000000000001,0.449999999999999,0.0400000000000003,0.08,0.159999999999999,0.99,1,0.14,0.120000000000001,0.32,0.91,0.79,0.799999999999999,0.83,0.1,0.889999999999999,0.72,0.97,0.590000000000001,0.56,0.920000000000001,0.370000000000001,0.34,0.9,0.429999999999999,0.669999999999999,0.41,0.76,0.86,0.25,0.93,0.23,0.18,0.350000000000002,0.68,0.47,0.109999999999999,0.42,0.86,0.579999999999999,0.269999999999999,0.56,0.31,0.26,0.91,0.4,0.63,0.59,0.499999999999999,0.03,0.65,0.710000000000001,0.77,0.939999999999999,0.629999999999999,0.48,0.79,0.83,0.080000000000001,0.4,0.19,0.74,0.0099999999999999,0.3,0.01,0.9,0.0300000000000012,0.759999999999999,0.320000000000001,0.9,0.120000000000001,0.71,1,0.690000000000001,0.0599999999999999,0.47,0.969999999999999,0.28,0.0099999999999997,0.46,0.14,0.410000000000001,0.65,0.529999999999999,0.8,0.320000000000002,0.56,0.71,0.6,0.880000000000001,0.080000000000001,0.1,0.279999999999999,0.200000000000001,0.160000000000001,0.59,0.880000000000002,0.730000000000001,0.52,0.400000000000001,0.659999999999999,0.35,0.200000000000001,0.729999999999999,0.2,0.319999999999999,0.650000000000001,0.909999999999999,0.56,0.34,0.390000000000001,0.210000000000001,0.510000000000001,0.939999999999999,0.36,0.560000000000001,0.880000000000002,0.849999999999999,0.79,0.71,0.68,0.419999999999999,0.57,0.390000000000001,0.480000000000001,0.579999999999999,0.66,0.32,0.189999999999999,0.61,0.77,0.93,0.00999999999999962,0.76,0.299999999999999,0.35,0.100000000000002,0.939999999999999,0.26,0.34,0.25,0.75,0.179999999999999,0.12,0.5,0.790000000000001,0.390000000000001,0.51,0.770000000000001,0.0399999999999999,0.63,0.93,0.330000000000001,0.62,0.120000000000001,0.620000000000002,0.38,0.41,0.64,0.63,0.59,0.38,0.17,0.599999999999999,0.580000000000001,0.959999999999999,0.810000000000001,0.790000000000002,0.38,0.53,0.809999999999999,0.98,0.88,0.74,0.0899999999999999,312.465909090909
